SatisfactionKey,OrderNumber,OrderDateKey,SurveyDateKey,SatisfactionScore,Comments
83145,ORD00083145,20251028,20251103,4,
83146,ORD00083146,20251028,20251102,5,
83147,ORD00083147,20251028,20251101,5,
83148,ORD00083148,20251028,20251029,3,
83149,ORD00083149,20251028,20251030,5,
83150,ORD00083150,20251028,20251102,4,
83151,ORD00083151,20251028,20251102,5,
83152,ORD00083152,20251028,20251101,3,
83153,ORD00083153,20251028,20251102,5,
83154,ORD00083154,20251028,20251029,3,
83155,ORD00083155,20251028,20251102,5,
83156,ORD00083156,20251028,20251103,5,
83157,ORD00083157,20251028,20251102,5,
83158,ORD00083158,20251028,20251102,4,
83159,ORD00083159,20251028,20251030,3,
83160,ORD00083160,20251028,20251103,4,
83161,ORD00083161,20251028,20251103,5,
83162,ORD00083162,20251028,20251101,4,
83163,ORD00083163,20251028,20251029,5,
83164,ORD00083164,20251028,20251103,2,Follow-up required
83165,ORD00083165,20251028,20251102,4,
83166,ORD00083166,20251028,20251031,4,
83167,ORD00083167,20251028,20251029,1,Follow-up required
83168,ORD00083168,20251028,20251103,1,Follow-up required
83169,ORD00083169,20251028,20251030,4,
83170,ORD00083170,20251028,20251103,2,Follow-up required
83171,ORD00083171,20251028,20251103,5,
83172,ORD00083172,20251028,20251104,5,
83173,ORD00083173,20251028,20251101,3,
83174,ORD00083174,20251028,20251104,5,
83175,ORD00083175,20251028,20251030,4,
83176,ORD00083176,20251028,20251030,4,
83177,ORD00083177,20251028,20251103,4,
83178,ORD00083178,20251028,20251101,5,
83179,ORD00083179,20251028,20251104,5,
83180,ORD00083180,20251028,20251104,4,
83181,ORD00083181,20251028,20251029,5,
83182,ORD00083182,20251028,20251030,4,
83183,ORD00083183,20251028,20251102,4,
83184,ORD00083184,20251028,20251030,2,Follow-up required
83185,ORD00083185,20251028,20251029,3,
83186,ORD00083186,20251028,20251031,4,
83187,ORD00083187,20251028,20251031,4,
83188,ORD00083188,20251028,20251104,2,Follow-up required
83189,ORD00083189,20251028,20251101,4,
83190,ORD00083190,20251028,20251101,1,Follow-up required
83191,ORD00083191,20251028,20251103,5,
83192,ORD00083192,20251028,20251030,4,
83193,ORD00083193,20251028,20251031,4,
83194,ORD00083194,20251028,20251104,4,
83195,ORD00083195,20251028,20251101,5,
83196,ORD00083196,20251028,20251104,5,
83197,ORD00083197,20251028,20251031,5,
83198,ORD00083198,20251028,20251029,3,
83199,ORD00083199,20251028,20251103,2,Follow-up required
83200,ORD00083200,20251028,20251104,3,
83201,ORD00083201,20251028,20251102,5,
83202,ORD00083202,20251028,20251031,4,
83203,ORD00083203,20251028,20251101,5,
83204,ORD00083204,20251028,20251031,2,Follow-up required
83205,ORD00083205,20251028,20251101,3,
83206,ORD00083206,20251028,20251103,4,
83207,ORD00083207,20251028,20251101,4,
83208,ORD00083208,20251028,20251029,4,
83209,ORD00083209,20251028,20251103,4,
83210,ORD00083210,20251028,20251104,5,
83211,ORD00083211,20251028,20251101,4,
83212,ORD00083212,20251028,20251101,2,Follow-up required
83213,ORD00083213,20251028,20251029,3,
83214,ORD00083214,20251028,20251102,4,
83215,ORD00083215,20251028,20251103,5,
83216,ORD00083216,20251028,20251029,5,
83217,ORD00083217,20251028,20251031,3,
83218,ORD00083218,20251028,20251030,2,Follow-up required
83219,ORD00083219,20251028,20251103,4,
83220,ORD00083220,20251028,20251102,4,
83221,ORD00083221,20251028,20251029,3,
83222,ORD00083222,20251028,20251031,4,
83223,ORD00083223,20251028,20251030,3,
83224,ORD00083224,20251028,20251101,4,
83225,ORD00083225,20251028,20251102,5,
83226,ORD00083226,20251028,20251102,4,
83227,ORD00083227,20251028,20251103,4,
83228,ORD00083228,20251028,20251101,5,
83229,ORD00083229,20251028,20251030,2,Follow-up required
83230,ORD00083230,20251028,20251103,4,
83231,ORD00083231,20251028,20251101,2,Follow-up required
83232,ORD00083232,20251028,20251030,2,Follow-up required
83233,ORD00083233,20251028,20251102,4,
83234,ORD00083234,20251028,20251103,1,Follow-up required
83235,ORD00083235,20251029,20251031,4,
83236,ORD00083236,20251029,20251105,1,Follow-up required
83237,ORD00083237,20251029,20251030,4,
83238,ORD00083238,20251029,20251104,3,
83239,ORD00083239,20251029,20251103,2,Follow-up required
83240,ORD00083240,20251029,20251031,5,
83241,ORD00083241,20251029,20251101,4,
83242,ORD00083242,20251029,20251031,4,
83243,ORD00083243,20251029,20251031,4,
83244,ORD00083244,20251029,20251105,2,Follow-up required
83245,ORD00083245,20251029,20251105,4,
83246,ORD00083246,20251029,20251104,4,
83247,ORD00083247,20251029,20251104,5,
83248,ORD00083248,20251029,20251103,5,
83249,ORD00083249,20251029,20251031,2,Follow-up required
83250,ORD00083250,20251029,20251102,3,
83251,ORD00083251,20251029,20251101,1,Follow-up required
83252,ORD00083252,20251029,20251102,2,Follow-up required
83253,ORD00083253,20251029,20251104,4,
83254,ORD00083254,20251029,20251102,3,
83255,ORD00083255,20251029,20251105,4,
83256,ORD00083256,20251029,20251102,1,Follow-up required
83257,ORD00083257,20251029,20251103,5,
83258,ORD00083258,20251029,20251030,4,
83259,ORD00083259,20251029,20251101,5,
83260,ORD00083260,20251029,20251030,5,
83261,ORD00083261,20251029,20251030,4,
83262,ORD00083262,20251029,20251103,3,
83263,ORD00083263,20251029,20251031,3,
83264,ORD00083264,20251029,20251031,3,
83265,ORD00083265,20251029,20251103,4,
83266,ORD00083266,20251029,20251104,4,
83267,ORD00083267,20251029,20251103,4,
83268,ORD00083268,20251029,20251105,2,Follow-up required
83269,ORD00083269,20251029,20251104,4,
83270,ORD00083270,20251029,20251104,2,Follow-up required
83271,ORD00083271,20251029,20251104,5,
83272,ORD00083272,20251029,20251101,1,Follow-up required
83273,ORD00083273,20251029,20251102,4,
83274,ORD00083274,20251029,20251030,4,
83275,ORD00083275,20251029,20251105,4,
83276,ORD00083276,20251029,20251031,2,Follow-up required
83277,ORD00083277,20251029,20251104,5,
83278,ORD00083278,20251029,20251105,4,
83279,ORD00083279,20251029,20251104,4,
83280,ORD00083280,20251029,20251105,3,
83281,ORD00083281,20251029,20251103,5,
83282,ORD00083282,20251029,20251103,1,Follow-up required
83283,ORD00083283,20251029,20251102,2,Follow-up required
83284,ORD00083284,20251029,20251103,4,
83285,ORD00083285,20251029,20251030,5,
83286,ORD00083286,20251029,20251105,1,Follow-up required
83287,ORD00083287,20251029,20251031,2,Follow-up required
83288,ORD00083288,20251029,20251104,5,
83289,ORD00083289,20251029,20251104,5,
83290,ORD00083290,20251029,20251102,5,
83291,ORD00083291,20251029,20251104,4,
83292,ORD00083292,20251029,20251105,4,
83293,ORD00083293,20251029,20251102,4,
83294,ORD00083294,20251029,20251105,4,
83295,ORD00083295,20251029,20251101,5,
83296,ORD00083296,20251029,20251102,4,
83297,ORD00083297,20251029,20251031,2,Follow-up required
83298,ORD00083298,20251029,20251030,3,
83299,ORD00083299,20251029,20251103,5,
83300,ORD00083300,20251029,20251030,4,
83301,ORD00083301,20251029,20251030,3,
83302,ORD00083302,20251029,20251031,3,
83303,ORD00083303,20251029,20251101,1,Follow-up required
83304,ORD00083304,20251029,20251104,4,
83305,ORD00083305,20251029,20251102,5,
83306,ORD00083306,20251029,20251101,4,
83307,ORD00083307,20251029,20251101,5,
83308,ORD00083308,20251029,20251101,5,
83309,ORD00083309,20251029,20251103,4,
83310,ORD00083310,20251029,20251030,5,
83311,ORD00083311,20251029,20251030,5,
83312,ORD00083312,20251029,20251101,4,
83313,ORD00083313,20251029,20251101,4,
83314,ORD00083314,20251029,20251105,2,Follow-up required
83315,ORD00083315,20251029,20251102,4,
83316,ORD00083316,20251029,20251103,4,
83317,ORD00083317,20251029,20251102,5,
83318,ORD00083318,20251029,20251103,3,
83319,ORD00083319,20251029,20251105,5,
83320,ORD00083320,20251029,20251104,3,
83321,ORD00083321,20251029,20251101,5,
83322,ORD00083322,20251029,20251103,4,
83323,ORD00083323,20251029,20251030,4,
83324,ORD00083324,20251029,20251031,3,
83325,ORD00083325,20251029,20251030,3,
83326,ORD00083326,20251030,20251106,5,
83327,ORD00083327,20251030,20251102,4,
83328,ORD00083328,20251030,20251106,5,
83329,ORD00083329,20251030,20251031,4,
83330,ORD00083330,20251030,20251104,3,
83331,ORD00083331,20251030,20251104,4,
83332,ORD00083332,20251030,20251102,5,
83333,ORD00083333,20251030,20251103,5,
83334,ORD00083334,20251030,20251106,4,
83335,ORD00083335,20251030,20251106,3,
83336,ORD00083336,20251030,20251104,4,
83337,ORD00083337,20251030,20251106,4,
83338,ORD00083338,20251030,20251105,4,
83339,ORD00083339,20251030,20251031,2,Follow-up required
83340,ORD00083340,20251030,20251102,3,
83341,ORD00083341,20251030,20251105,4,
83342,ORD00083342,20251030,20251105,5,
83343,ORD00083343,20251030,20251031,3,
83344,ORD00083344,20251030,20251101,3,
83345,ORD00083345,20251030,20251105,5,
83346,ORD00083346,20251030,20251102,4,
83347,ORD00083347,20251030,20251031,4,
83348,ORD00083348,20251030,20251103,2,Follow-up required
83349,ORD00083349,20251030,20251105,4,
83350,ORD00083350,20251030,20251103,5,
83351,ORD00083351,20251030,20251031,1,Follow-up required
83352,ORD00083352,20251030,20251104,2,Follow-up required
83353,ORD00083353,20251030,20251104,5,
83354,ORD00083354,20251030,20251031,4,
83355,ORD00083355,20251030,20251104,4,
83356,ORD00083356,20251030,20251105,5,
83357,ORD00083357,20251030,20251104,3,
83358,ORD00083358,20251030,20251104,3,
83359,ORD00083359,20251030,20251102,3,
83360,ORD00083360,20251030,20251104,3,
83361,ORD00083361,20251030,20251105,3,
83362,ORD00083362,20251030,20251104,5,
83363,ORD00083363,20251030,20251106,2,Follow-up required
83364,ORD00083364,20251030,20251031,3,
83365,ORD00083365,20251030,20251105,3,
83366,ORD00083366,20251030,20251102,3,
83367,ORD00083367,20251030,20251101,2,Follow-up required
83368,ORD00083368,20251030,20251102,3,
83369,ORD00083369,20251030,20251104,4,
83370,ORD00083370,20251030,20251101,4,
83371,ORD00083371,20251030,20251031,3,
83372,ORD00083372,20251030,20251104,4,
83373,ORD00083373,20251030,20251104,1,Follow-up required
83374,ORD00083374,20251030,20251031,4,
83375,ORD00083375,20251030,20251102,1,Follow-up required
83376,ORD00083376,20251030,20251102,4,
83377,ORD00083377,20251030,20251103,4,
83378,ORD00083378,20251030,20251103,2,Follow-up required
83379,ORD00083379,20251030,20251104,2,Follow-up required
83380,ORD00083380,20251030,20251105,1,Follow-up required
83381,ORD00083381,20251030,20251101,4,
83382,ORD00083382,20251030,20251101,5,
83383,ORD00083383,20251030,20251105,5,
83384,ORD00083384,20251030,20251102,4,
83385,ORD00083385,20251030,20251106,5,
83386,ORD00083386,20251030,20251031,5,
83387,ORD00083387,20251030,20251101,4,
83388,ORD00083388,20251030,20251103,4,
83389,ORD00083389,20251030,20251103,5,
83390,ORD00083390,20251030,20251104,4,
83391,ORD00083391,20251030,20251106,4,
83392,ORD00083392,20251030,20251105,4,
83393,ORD00083393,20251030,20251101,5,
83394,ORD00083394,20251030,20251101,4,
83395,ORD00083395,20251030,20251102,3,
83396,ORD00083396,20251030,20251103,2,Follow-up required
83397,ORD00083397,20251030,20251031,3,
83398,ORD00083398,20251030,20251102,4,
83399,ORD00083399,20251030,20251103,3,
83400,ORD00083400,20251030,20251105,5,
83401,ORD00083401,20251030,20251103,4,
83402,ORD00083402,20251030,20251031,4,
83403,ORD00083403,20251030,20251031,3,
83404,ORD00083404,20251030,20251101,4,
83405,ORD00083405,20251030,20251104,4,
83406,ORD00083406,20251030,20251106,5,
83407,ORD00083407,20251030,20251031,5,
83408,ORD00083408,20251030,20251106,3,
83409,ORD00083409,20251030,20251101,1,Follow-up required
83410,ORD00083410,20251030,20251104,4,
83411,ORD00083411,20251030,20251031,5,
83412,ORD00083412,20251030,20251103,3,
83413,ORD00083413,20251030,20251031,5,
83414,ORD00083414,20251030,20251105,3,
83415,ORD00083415,20251030,20251101,4,
83416,ORD00083416,20251030,20251105,5,
83417,ORD00083417,20251031,20251107,4,
83418,ORD00083418,20251031,20251105,5,
83419,ORD00083419,20251031,20251107,4,
83420,ORD00083420,20251031,20251104,5,
83421,ORD00083421,20251031,20251104,3,
83422,ORD00083422,20251031,20251105,5,
83423,ORD00083423,20251031,20251104,4,
83424,ORD00083424,20251031,20251106,3,
83425,ORD00083425,20251031,20251104,1,Follow-up required
83426,ORD00083426,20251031,20251102,1,Follow-up required
83427,ORD00083427,20251031,20251102,4,
83428,ORD00083428,20251031,20251106,3,
83429,ORD00083429,20251031,20251103,2,Follow-up required
83430,ORD00083430,20251031,20251107,4,
83431,ORD00083431,20251031,20251107,5,
83432,ORD00083432,20251031,20251104,4,
83433,ORD00083433,20251031,20251101,4,
83434,ORD00083434,20251031,20251103,3,
83435,ORD00083435,20251031,20251105,3,
83436,ORD00083436,20251031,20251103,3,
83437,ORD00083437,20251031,20251105,5,
83438,ORD00083438,20251031,20251107,5,
83439,ORD00083439,20251031,20251105,5,
83440,ORD00083440,20251031,20251102,1,Follow-up required
83441,ORD00083441,20251031,20251102,4,
83442,ORD00083442,20251031,20251102,4,
83443,ORD00083443,20251031,20251102,5,
83444,ORD00083444,20251031,20251107,5,
83445,ORD00083445,20251031,20251103,5,
83446,ORD00083446,20251031,20251104,4,
83447,ORD00083447,20251031,20251107,4,
83448,ORD00083448,20251031,20251102,4,
83449,ORD00083449,20251031,20251104,4,
83450,ORD00083450,20251031,20251103,5,
83451,ORD00083451,20251031,20251103,1,Follow-up required
83452,ORD00083452,20251031,20251106,5,
83453,ORD00083453,20251031,20251103,5,
83454,ORD00083454,20251031,20251103,4,
83455,ORD00083455,20251031,20251106,5,
83456,ORD00083456,20251031,20251101,5,
83457,ORD00083457,20251031,20251107,4,
83458,ORD00083458,20251031,20251105,5,
83459,ORD00083459,20251031,20251107,3,
83460,ORD00083460,20251031,20251101,4,
83461,ORD00083461,20251031,20251106,3,
83462,ORD00083462,20251031,20251101,2,Follow-up required
83463,ORD00083463,20251031,20251105,5,
83464,ORD00083464,20251031,20251103,4,
83465,ORD00083465,20251031,20251102,4,
83466,ORD00083466,20251031,20251106,4,
83467,ORD00083467,20251031,20251105,4,
83468,ORD00083468,20251031,20251106,3,
83469,ORD00083469,20251031,20251103,5,
83470,ORD00083470,20251031,20251102,5,
83471,ORD00083471,20251031,20251106,4,
83472,ORD00083472,20251031,20251105,5,
83473,ORD00083473,20251031,20251107,4,
83474,ORD00083474,20251031,20251104,5,
83475,ORD00083475,20251031,20251106,4,
83476,ORD00083476,20251031,20251101,4,
83477,ORD00083477,20251031,20251102,5,
83478,ORD00083478,20251031,20251106,4,
83479,ORD00083479,20251031,20251102,5,
83480,ORD00083480,20251031,20251107,5,
83481,ORD00083481,20251031,20251107,4,
83482,ORD00083482,20251031,20251105,3,
83483,ORD00083483,20251031,20251106,5,
83484,ORD00083484,20251031,20251106,2,Follow-up required
83485,ORD00083485,20251031,20251106,5,
83486,ORD00083486,20251031,20251105,4,
83487,ORD00083487,20251031,20251105,5,
83488,ORD00083488,20251031,20251102,3,
83489,ORD00083489,20251031,20251104,4,
83490,ORD00083490,20251031,20251107,3,
83491,ORD00083491,20251031,20251102,5,
83492,ORD00083492,20251031,20251105,1,Follow-up required
83493,ORD00083493,20251031,20251106,4,
83494,ORD00083494,20251031,20251102,3,
83495,ORD00083495,20251031,20251104,5,
83496,ORD00083496,20251031,20251101,4,
83497,ORD00083497,20251031,20251102,3,
83498,ORD00083498,20251031,20251104,4,
83499,ORD00083499,20251031,20251105,3,
83500,ORD00083500,20251031,20251105,1,Follow-up required
83501,ORD00083501,20251031,20251106,4,
83502,ORD00083502,20251031,20251101,4,
83503,ORD00083503,20251031,20251106,3,
83504,ORD00083504,20251031,20251101,3,
83505,ORD00083505,20251031,20251104,4,
83506,ORD00083506,20251031,20251105,5,
83507,ORD00083507,20251031,20251103,5,
83508,ORD00083508,20251031,20251106,1,Follow-up required
83509,ORD00083509,20251031,20251101,5,
83510,ORD00083510,20251101,20251108,2,Follow-up required
83511,ORD00083511,20251101,20251107,4,
83512,ORD00083512,20251101,20251106,5,
83513,ORD00083513,20251101,20251107,4,
83514,ORD00083514,20251101,20251107,4,
83515,ORD00083515,20251101,20251104,5,
83516,ORD00083516,20251101,20251106,1,Follow-up required
83517,ORD00083517,20251101,20251105,2,Follow-up required
83518,ORD00083518,20251101,20251108,5,
83519,ORD00083519,20251101,20251106,5,
83520,ORD00083520,20251101,20251103,4,
83521,ORD00083521,20251101,20251104,4,
83522,ORD00083522,20251101,20251107,3,
83523,ORD00083523,20251101,20251104,5,
83524,ORD00083524,20251101,20251107,4,
83525,ORD00083525,20251101,20251106,4,
83526,ORD00083526,20251101,20251106,2,Follow-up required
83527,ORD00083527,20251101,20251108,4,
83528,ORD00083528,20251101,20251108,4,
83529,ORD00083529,20251101,20251107,3,
83530,ORD00083530,20251101,20251104,5,
83531,ORD00083531,20251101,20251106,3,
83532,ORD00083532,20251101,20251104,5,
83533,ORD00083533,20251101,20251107,5,
83534,ORD00083534,20251101,20251108,5,
83535,ORD00083535,20251101,20251104,4,
83536,ORD00083536,20251101,20251105,4,
83537,ORD00083537,20251101,20251104,3,
83538,ORD00083538,20251101,20251106,5,
83539,ORD00083539,20251101,20251106,3,
83540,ORD00083540,20251101,20251106,2,Follow-up required
83541,ORD00083541,20251101,20251106,3,
83542,ORD00083542,20251101,20251104,5,
83543,ORD00083543,20251101,20251107,5,
83544,ORD00083544,20251101,20251108,3,
83545,ORD00083545,20251101,20251104,3,
83546,ORD00083546,20251101,20251108,4,
83547,ORD00083547,20251101,20251103,3,
83548,ORD00083548,20251101,20251103,4,
83549,ORD00083549,20251101,20251102,3,
83550,ORD00083550,20251101,20251103,2,Follow-up required
83551,ORD00083551,20251101,20251108,3,
83552,ORD00083552,20251101,20251106,3,
83553,ORD00083553,20251101,20251102,3,
83554,ORD00083554,20251101,20251103,5,
83555,ORD00083555,20251101,20251106,4,
83556,ORD00083556,20251101,20251108,3,
83557,ORD00083557,20251101,20251102,4,
83558,ORD00083558,20251101,20251103,3,
83559,ORD00083559,20251101,20251106,4,
83560,ORD00083560,20251101,20251105,5,
83561,ORD00083561,20251101,20251105,4,
83562,ORD00083562,20251101,20251104,4,
83563,ORD00083563,20251101,20251104,4,
